Title,Link
[사람과 보안] SKT ‘유심 해킹 사태’ 벌금만 내면 장땡?,https://www.boannews.com/media/view.asp?idx=136993&page=1&kind=1
[한국정보공학기술사 보안을 論하다-14] 제로트러스트가 만드는 트러스트 시대,https://www.boannews.com/media/view.asp?idx=137020&page=1&kind=3
GA 해킹사고 발생..전산솔루션 해킹이 원인,https://www.boannews.com/media/view.asp?idx=137017&page=1&kind=1
티피링크, 호남 지역 사업 확장 및 파트너 협력 강화 위한 워크숍 개최,https://www.boannews.com/media/view.asp?idx=137010&page=1&kind=3
HS효성, 차세대 스토리지 플랫폼 ‘VSP One’ 새 기능 공개,https://www.boannews.com/media/view.asp?idx=137011&page=1&kind=3
정부 사업 노하우, ISMS-P 인사이트 공유..지란지교소프트, ‘보안 밋업’ 개최,https://www.boannews.com/media/view.asp?idx=137016&page=1&kind=2
알체라, 호주에 화재 조기감지 AI 솔루션 ‘파이어스카우트’ 공급 확대,https://www.boannews.com/media/view.asp?idx=137012&page=1&kind=3
쿠도-넷스코프, SASE 기반 최신 보안 기술 공유,https://www.boannews.com/media/view.asp?idx=137013&page=2&kind=1
한국인터넷정보학회, 제51차 임시총회 및 춘계학술발표대회 성황리 개최,https://www.boannews.com/media/view.asp?idx=137008&page=2&kind=3
카스퍼스키, 백신 성능 테스트 참여 1000회 돌파...작년 테스트 97%에서 톱3 들어,https://www.boannews.com/media/view.asp?idx=137015&page=2&kind=3
“유심 무상 교체” 키워드 악용한 피싱 공격 주의보!,https://www.boannews.com/media/view.asp?idx=137014&page=2&kind=1
넷앤드, 증권사 고객 초청 세미나 성료,https://www.boannews.com/media/view.asp?idx=137006&page=2&kind=3
SKT, 유심 교체 예약 시스템 가동,https://www.boannews.com/media/view.asp?idx=137007&page=2&kind=1
1분기 보이스피싱 피해액 3000억..1년 만에 두배,https://www.boannews.com/media/view.asp?idx=137005&page=2&kind=1
KISA, SKT 해킹 악성코드 공개...보안 점검 권고,https://www.boannews.com/media/view.asp?idx=137004&page=2&kind=1
도시바, 광통신망에서 250km QKD 양자 통신 구현,https://www.boannews.com/media/view.asp?idx=137002&page=2&kind=5
北 라자루스, 국내 IT·반도체 등 6곳 해킹... 새로운 ‘오퍼레이션 싱크홀’ 공격,https://www.boannews.com/media/view.asp?idx=137003&page=2&kind=1
안랩, 日 춘계 IT위크 참가..글로벌 전략 솔루션 소개,https://www.boannews.com/media/view.asp?idx=137000&page=2&kind=2
SKT, “유심 공짜 교체”...법조계, “싸게 막는 셈”,https://www.boannews.com/media/view.asp?idx=136999&page=2&kind=1
복지부·환경부·통계청, 개인정보 관리 ‘굿’...소방청 등은 낙제점,https://www.boannews.com/media/view.asp?idx=136998&page=2&kind=2
“한국형 AI안보관 필요”..사이버안보학회, 정기총회 세미나서 주장,https://www.boannews.com/media/view.asp?idx=136997&page=2&kind=2
교황 선출 ‘콘클라베’, 보안은 어떻게 지키나?,https://www.boannews.com/media/view.asp?idx=136996&page=2&kind=1
상주시, 주요 공직자 대상 개인정보보호 및 정보보안 교육 실시,https://www.boannews.com/media/view.asp?idx=136995&page=2&kind=2
소프트캠프, 일본 시장 공략...재팬 IT 위크 스프링 참가,https://www.boannews.com/media/view.asp?idx=136994&page=2&kind=3
이글루 새 AI 특허, 데이터 분석 정확도 높인다,https://www.boannews.com/media/view.asp?idx=136992&page=2&kind=3
세이퍼존, 마이크로소프트 365 서드파티 지원,https://www.boannews.com/media/view.asp?idx=136991&page=2&kind=3
“딥시크, 韓 사용자 정보 동의 없이 중국-미국 소재 기업에 넘겨”...개인정보위 실태점검,https://www.boannews.com/media/view.asp?idx=136990&page=2&kind=2
SKT, 유심보호서비스 가입 절차 간소화,https://www.boannews.com/media/view.asp?idx=136989&page=3&kind=1
미군 조달, 북한 공격 대비...국정원, 조선사 대상 사이버 보안 간담회 개최,https://www.boannews.com/media/view.asp?idx=136988&page=3&kind=2
TP-Link, 기업용 보안 감시 전문인력 양성 위해 ‘VIGI VCSA 트레이닝 프로그램’ 운영,https://www.boannews.com/media/view.asp?idx=136984&page=3&kind=3
유니온바이오메트릭스, ‘반려동물 비문 인식’ 日 특허 등록,https://www.boannews.com/media/view.asp?idx=136985&page=3&kind=1
금융의 미래, 양자 컴퓨팅에서 찾는다...SDT, 금융 분야 양자 활용 포럼 개최,https://www.boannews.com/media/view.asp?idx=136986&page=3&kind=3
안랩블록체인컴퍼니, 차세대 디지털 기술 인재 양성 나선다,https://www.boannews.com/media/view.asp?idx=136983&page=3&kind=3
미 FBI, “지난해 사이버 범죄 피해 규모 166억달러”…전년 대비 33% 증가,https://www.boannews.com/media/view.asp?idx=136982&page=3&kind=1
보안부터 AI 활용까지 전방위 지원..FDI 2025 심포지엄,https://www.boannews.com/media/view.asp?idx=136981&page=3&kind=3
선관위 사이버 공격 당해..."피해는 없어",https://www.boannews.com/media/view.asp?idx=136980&page=3&kind=1
“보안으로 디지털 금융 혁신 견인”...금보원 창립 10주년 세미나,https://www.boannews.com/media/view.asp?idx=136978&page=3&kind=2
KISIA, “신뢰할 수 있는 AI, 정보보호 산업이 뒷받침”... 새 정부 정책 과제 제안,https://www.boannews.com/media/view.asp?idx=136977&page=3&kind=2
기업 보안, 투자만큼 자원관리 중요해..FDI 2025 심포지엄,https://www.boannews.com/media/view.asp?idx=136973&page=3&kind=3
‘no-reply@accounts.google.com’, 분명 구글 계정인데...보안 경고 위장 피싱,https://www.boannews.com/media/view.asp?idx=136962&page=3&kind=1
軍지휘통신사-전파진흥협, 미래전 대비 EMS 협력 강화,https://www.boannews.com/media/view.asp?idx=136976&page=3&kind=2
화웨이 “B2B 인텔리전스 전환, 韓 파트너사와 함께”,https://www.boannews.com/media/view.asp?idx=136975&page=3&kind=3
먹고 살기 팍팍한데...‘생활형’ 피싱 급증,https://www.boannews.com/media/view.asp?idx=136974&page=3&kind=1
KS한국고용정보, 인사시스템 해킹 당해…직원 사진·급여 정보 ‘탈탈’,https://www.boannews.com/media/view.asp?idx=136972&page=3&kind=1
디지털 신원 지갑, 제로트러스트 분야 국제 표준 주도한다,https://www.boannews.com/media/view.asp?idx=136971&page=3&kind=2
보안 패치 끊긴다...과기정통부, 윈도우10 종료 지원 상황실 운영,https://www.boannews.com/media/view.asp?idx=136969&page=3&kind=2
[카드뉴스] 내 애인은 AI...사랑일까, 통제일까?,https://www.boannews.com/media/view.asp?idx=136966&page=3&kind=3
국정원-중앙대, 가상자산 사이버안보 맞손,https://www.boannews.com/media/view.asp?idx=136970&page=4&kind=2
시놀로지, 스토리지 솔루션 DiskStation DS925+ 및 DX525 확장 유닛 출시,https://www.boannews.com/media/view.asp?idx=136968&page=4&kind=3
세연테크, 산업용 IP 카메라 메인보드 출시,https://www.boannews.com/media/view.asp?idx=136967&page=4&kind=3
하이크비전, 국제 사이버보안 표준 ‘ETSI EN 303 645’과 ‘EN 18031’ 인증 획득,https://www.boannews.com/media/view.asp?idx=136965&page=4&kind=3
SKT, 초유의 유심정보 유출...문제는 2차 피해 후폭풍,https://www.boannews.com/media/view.asp?idx=136964&page=4&kind=1
[배종찬의 보안 빅데이터] 내 폰은 안전한가, 유심 정보까지 탈취,https://www.boannews.com/media/view.asp?idx=136963&page=4&kind=1
TXOne-쿠도 “산업 현장 위한 실질적 OT 보안 제시할 것”,https://www.boannews.com/media/view.asp?idx=136957&page=4&kind=3
아이디스, 실리콘밸리에서 KAIST 창업 인재 양성,https://www.boannews.com/media/view.asp?idx=136961&page=4&kind=3
과기정통부, 보이스피싱 예방 발벗고 나선다,https://www.boannews.com/media/view.asp?idx=136960&page=4&kind=2
아카라라이프, 실외 보안 특화 스마트 CCTV 'G5 프로' 와이파이 출시,https://www.boannews.com/media/view.asp?idx=136959&page=4&kind=3
누리랩, 어댑티바 제휴...패치 관리 솔루션 국내 공급,https://www.boannews.com/media/view.asp?idx=136958&page=4&kind=3
개인정보위, "트럼프 행정부-빅테크와 AI 시대 프라이버시 논의",https://www.boannews.com/media/view.asp?idx=136956&page=4&kind=2
과기정통부, 비상대책반 급구성·조사 착수...‘SKT 해킹 사고’ 이례적 신속 대처,https://www.boannews.com/media/view.asp?idx=136955&page=4&kind=1
SKT 해킹 당해...고객 USIM 정보 유출,https://www.boannews.com/media/view.asp?idx=136954&page=4&kind=1
KG ICT-넷앤드, 보안 사업 확대 위한 전략 파트너 계약 체결,https://www.boannews.com/media/view.asp?idx=136953&page=4&kind=3
한국후지필름비즈니스이노베이션, 지구의 날 맞아 친환경 활동 ‘청계아띠’ 진행,https://www.boannews.com/media/view.asp?idx=136952&page=4&kind=3
국제민간항공기구, 북한 GPS 교란 행위 “엄중 경고”,https://www.boannews.com/media/view.asp?idx=136951&page=4&kind=2
이노티움, 외부 전송 산업·개인정보 유출 막는다...‘엔파우치 2025’ 출시,https://www.boannews.com/media/view.asp?idx=136950&page=4&kind=3
복제 폰으로 NFC 결제...과금은 피해자 몫,https://www.boannews.com/media/view.asp?idx=136948&page=4&kind=1
“광고 차단·검색 돕는다더니”... 사실상 ‘감시 도구’ 크롬 확장 57종 발견,https://www.boannews.com/media/view.asp?idx=136946&page=4&kind=1
[부고] 김종길 전 한국산업보안연구원장 본인상,https://www.boannews.com/media/view.asp?idx=136947&page=5&kind=1
사이버안보학회, AI안보 국가전략 모색...24일 관련 세미나,https://www.boannews.com/media/view.asp?idx=136945&page=5&kind=2
시큐아이 ‘블루맥스 WIPS’, Wifi 7 대응 CC·GS 인증 획득,https://www.boannews.com/media/view.asp?idx=136944&page=5&kind=3
조달청, 말레이·싱가포르 시개단 파견...재난·안전·소방 분야 수출 확대 박차,https://www.boannews.com/media/view.asp?idx=136942&page=5&kind=2
금융보안관리사 시험, 7·11월 총 2회..금보원, 시행계획 발표,https://www.boannews.com/media/view.asp?idx=136940&page=5&kind=2
행정정보시스템 재난, 이렇게 대응하라...과기정통부, ‘위기대응 실무매뉴얼’ 마련,https://www.boannews.com/media/view.asp?idx=136941&page=5&kind=2
한화비전, 지역 아이들과 문화 체험,https://www.boannews.com/media/view.asp?idx=136939&page=5&kind=3
에스원, AI 에이전트 탑재한 CCTV로 관제 패러다임 바꿔,https://www.boannews.com/media/view.asp?idx=136943&page=5&kind=3
데이터 복구와 디지털 포렌식의 미래, 서울에서 조명,https://www.boannews.com/media/view.asp?idx=136930&page=5&kind=3
큐냅코리아(QNAP), 한국 전용 NAS 출시 기념 프로모션 실시,https://www.boannews.com/media/view.asp?idx=136922&page=5&kind=3
[배종찬의 보안 빅데이터] 북한이 보낸 계엄선언·세금환급 이메일,https://www.boannews.com/media/view.asp?idx=136938&page=5&kind=1
[부고] 송재은 앤앤에스피 부사장 부친상,https://www.boannews.com/media/view.asp?idx=136937&page=5&kind=1
‘축사로’ 해킹... ‘5년 전 개인정보’ 3132건 다크웹 유출,https://www.boannews.com/media/view.asp?idx=136936&page=5&kind=1
2025 경주 APEC, 北·국제 테러 타깃 우려... "거버넌스 구축 시급",https://www.boannews.com/media/view.asp?idx=136934&page=5&kind=2
엠스톤, 신사옥 이전...23일 이전식,https://www.boannews.com/media/view.asp?idx=136933&page=5&kind=3
윈도우 ‘작업 스케줄러’ 취약점 신규 발견… 관리자 권한 빼앗아,https://www.boannews.com/media/view.asp?idx=136932&page=5&kind=1
"콘서트 후 회식 하니 와인 3000만원 준비해 두라"...자영업자 울리는 대리구매 사기,https://www.boannews.com/media/view.asp?idx=136931&page=5&kind=1
청첩장 속 악성코드, 은행 앱 정보 빼간다...카스퍼스키 숨니봇 공격 발견,https://www.boannews.com/media/view.asp?idx=136929&page=5&kind=1
이스트소프트 AI 휴먼, K-스타트업 일본 진출 도우미,https://www.boannews.com/media/view.asp?idx=136926&page=5&kind=3
아시아태평양경제협력체(APEC) 기업인 여행 카드, 모바일 발급 개시,https://www.boannews.com/media/view.asp?idx=136927&page=5&kind=3
